MFCCs1-deviation,MFCCs1-median,MFCCs10-deviation,MFCCs10-median,MFCCs11-deviation,MFCCs11-median,MFCCs12-deviation,MFCCs12-median,MFCCs13-deviation,MFCCs13-median,MFCCs2-deviation,MFCCs2-median,MFCCs3-deviation,MFCCs3-median,MFCCs4-deviation,MFCCs4-median,MFCCs5-deviation,MFCCs5-median,MFCCs6-deviation,MFCCs6-median,MFCCs7-deviation,MFCCs7-median,MFCCs8-deviation,MFCCs8-median,MFCCs9-deviation,MFCCs9-median,category,short-term-energy-deviation,short-term-energy-median,short-term-entropy-deviation,short-term-entropy-median,spectral-centroid1-deviation,spectral-centroid1-median,spectral-centroid2-deviation,spectral-centroid2-median,spectral-entropy-deviation,spectral-entropy-median,spectral-flux-deviation,spectral-flux-median,spectral-rolloff-deviation,spectral-rolloff-median,zero-crossing-deviation,zero-crossing-median
0.104877091,0.151410427,-0.063077779,0.533624843,0.071295799,4.11991644,-0.045455241,0.197113561,0.080012628,-0.526966405,0.348698883,0.027084624,0.053772808,0.032947075,-0.929373499,0.022207738,0.101314645,0.001020754,-0.517375146,0.000778598,0.115991325,0.027576197,-0.05030607,0.000181422,0.03699796,-23.59395131,2,-0.397161113,0.004036647,0.085834192,0.015454066,0.28473101,0.00596699,0.092237444,1.983789629,0.903447009,0.405424067,0.144641444,0.077817332,0.352057113,0.02958021,0.207520873,0.023494194
0.077479475,0.143634659,-0.012234664,0.254966307,0.040213335,1.443501039,0.073895902,0.135303253,0.040328426,0.293736244,0.191823539,0.007322072,0.10584497,0.125741972,0.190833131,0.038984657,0.069164041,0.000913066,0.042239521,0.000247878,0.028377692,0.01696299,-0.117447799,0.007075472,0.057888576,-21.03300173,2,0.948484375,0.002902758,0.095108444,0.054122421,0.085905191,0.009931376,0.079991278,3.148233051,0.193662405,0.064379007,0.052278322,0.092028815,0.205948967,0.006775665,0.14455223,0.026351597
0.055247505,0.225676448,-0.039013377,0.159484204,0.041277602,2.970081711,-0.080402136,0.093721707,0.049856066,0.33283429,0.067760856,0.005813082,0.039936147,0.02773008,-0.027338568,0.005455407,0.054705843,0.001740923,-0.125002137,0.000709562,0.06250559,0.00616836,-0.212760798,0.001814224,0.063911737,-28.09504467,2,0.462257694,0.003038824,0.045274408,0.002228171,0.372604761,0.000574755,0.071416197,3.133803658,0.475970231,0.059562225,0.046296521,0.131258737,0.140744026,0.006587033,0.041887882,0.01696299
0.062200302,0.155929591,-0.040754956,1.38382135,0.038233483,0.989201946,-0.04014351,0.212604894,0.033675691,-0.159883663,-0.039013203,0.007050668,0.045428266,0.929563687,-0.127529192,0.106389554,0.051465591,0.000197328,-0.051042128,1.82E-05,0.040111383,0.141781567,-0.081149575,0.012518142,0.046655619,-20.01711868,2,0.102603069,0.006123004,0.058905341,0.015200746,-0.007316537,0.01215584,0.072986025,3.298392558,0.073191459,0.009262273,0.073350923,0.148939336,-0.043050151,0.007132857,0.067801219,0.09179971
0.191013918,0.195533887,-0.130129785,1.924503833,0.119000093,0.764414047,-0.192350913,0.572774657,0.152033453,0.067566168,0.121039203,0.011744284,0.121039203,0.57317777,0.0627328,0.19443294,0.066221411,0.000130761,0.09657697,0.000130761,0.09657697,0.097514514,-0.156350896,0.027122642,0.156350896,-22.34385283,2,0.260193474,0.022768505,0.205359591,0.004348973,-0.40338015,0.004348973,0.19086785,2.839016685,0.01289109,0.454053482,0.050143985,0.158777583,0.191013918,0.031315847,0.104664211,0.049437591
0.087440704,0.244434105,0.060739319,1.299154045,0.044337351,1.88481265,0.061892613,0.376439648,0.060509935,0.628709916,0.154544034,0.018798553,0.066619023,0.067532268,0.086737632,0.048848232,0.060403273,0.003500359,0.036520778,0.002185414,0.053534911,0.002177068,0.022367872,0.000725689,0.060085019,-29.11433114,2,0.455782303,0.013924165,0.08532497,0.0032602,0.246728706,0.001868493,0.098667084,2.970464481,0.260287821,0.139944887,0.060673685,0.202687017,0.140170512,0.039360429,0.145248205,0.02508164
0.077787355,0.142976686,0.064855293,2.093908783,0.057732761,3.385788572,0.11587011,0.134065601,0.05910121,0.267123393,0.023937506,0.011926477,0.080919618,0.06250809,0.185284946,0.03526662,0.074863681,0.000926995,0.097806582,0.000310442,0.061987815,0.015511611,-0.019870378,0.005079826,0.069049736,-22.23843743,2,-0.093511548,0.005215893,0.071897292,0.033993922,0.194645754,0.024967779,0.087008402,3.244092438,0.044224077,0.035274782,0.053344653,0.085122658,-0.053131508,0.009058201,0.172432683,0.018051524
0.109085201,0.140669315,0.018335661,0.379207301,0.059538399,2.811194432,0.05605157,0.104625987,0.069855154,0.082928116,0.040717621,0.006859008,0.038859722,0.178876207,0.066957863,0.040551833,0.07863545,0.000564739,-0.153311201,9.50E-05,0.069783079,0.027939042,0.041096407,0.003719158,0.074240954,-19.31235938,2,-0.103814736,0.003673803,0.094597701,0.070025516,-0.096601772,0.022420556,0.054733514,3.269873298,0.055660606,0.012889889,0.057951081,0.098013189,-0.240436083,0.004477122,0.082468731,0.034107402
0.059538544,0.151518662,0.033799055,0.65867343,0.052610253,2.478596404,-0.009744045,0.113897145,0.041328661,0.283679162,0.147699835,0.017608503,0.057120412,0.149793499,0.084173827,0.035498132,0.049010318,0.000732555,0.01414092,0.000181273,0.053983174,0.022314949,-0.008961631,0.001451379,0.05795842,-21.31950092,2,0.237000913,0.006213716,0.081598732,0.02386115,0.083939457,0.010649398,0.082791778,3.179199943,0.302786915,0.047894799,0.038182043,0.10213288,0.222987799,0.020000097,0.111835589,0.02970791
0.08662986,0.122658486,0.076181135,0.907423213,0.069011056,5.176788924,0.009980844,0.391199288,0.052072185,-0.835292069,-0.207225583,0.018579546,0.07640834,0.004022542,-0.141085668,0.002298608,0.075985267,0.00155219,-0.088376775,0.000307613,0.05180855,0.019502903,-0.019940525,0.002993469,0.11138959,-24.75295095,2,0.337568571,0.001451379,0.168019647,0.006366069,0.275426493,0.004060445,0.064006167,3.05943334,-0.056202206,0.113288451,0.089812434,0.047545123,-0.117550987,0.008916925,0.293222531,0.014377721
0,5.54E-09,2.05E-15,0,0,5.11E-15,5.76E-16,0,0,1.18E-15,1.05E-15,0,0,0.073110795,2.97E-15,0,0,0,2.19E-15,0,0,0,2.81E-15,0,0,-50.59644256,2,-1.25E-15,0,0,4.55E-08,-1.28E-15,0,0,3.321038099,3.07E-16,0,0,0.000181422,8.08E-16,0,0,0
0.198699774,0.144042333,0.185140982,1.558309893,0.158167831,0.188090666,0.000290292,1.11681227,0.144448814,1.40198634,0.177955812,0.032886726,0.173632058,0.42945788,-0.258929457,0.261399421,0.243321386,0.001883282,0.345110176,0.001861749,0.315919311,0.111030479,-0.166401983,0.060141509,0.205516293,-30.87988903,2,0.005365638,0.018958636,0.30579787,0.000309546,0.772089873,0.000292559,0.22626944,1.680304169,0.391655688,0.684099543,0.175865597,0.127809542,0.054015458,0.014062942,0.393315891,0.058236575
0.040839845,0.05807521,-6.17E-16,4.684593608,0.012299364,4.19E-15,-2.77E-15,0.026726296,0.006177486,1.53E-15,4.06E-16,0.058075204,0.01262295,0.031213275,-0.06498174,0.001341962,0.06498174,0.000175451,8.07E-16,0.000175451,0.007507347,0,1.77E-15,0,0.093228452,-45.91184896,2,0.011925872,0,0.027090786,1.12E-07,-1.17E-15,3.23E-10,0.095526887,3.321021483,-0.02826723,3.88E-05,0.02826723,0.05675632,1.38E-16,0.056574898,0.046619929,0
0,7.99E-09,-2.25E-16,0,0,9.71E-16,-1.92E-16,0,0,3.87E-17,2.14E-16,0,0,0.530734761,1.38E-17,0,0,0,-2.95E-17,0,0,0,1.52E-16,0,0,-50.59644256,2,8.56E-16,0,0,1.46E-09,4.08E-17,0,0,3.319910647,4.93E-16,0,0,0.000181422,7.93E-17,0,0,0
0.103628202,0.15848505,0.024780421,1.540706021,0.042401794,1.405898794,0.023770757,0.294848446,0.053413536,-0.930609917,0.023968354,0.013317545,0.069523135,0.443622662,-0.088060049,0.129593307,0.062867722,0.000328505,0.055196601,7.20E-05,0.085524172,0.069847605,0.007698787,0.017597968,0.080978129,-22.16458402,2,-0.155503512,0.009706096,0.120504992,0.004657166,-0.188163376,0.002249155,0.150396343,3.219958758,-0.055016105,0.054028454,0.076789718,0.130932496,-0.072237994,0.012561521,0.13080118,0.0625
0.083435561,0.185602884,-0.071628866,0.837902296,0.059461293,1.441883028,-0.07418429,0.237280646,0.051596527,-0.59160531,-0.071194241,0.004141374,0.063827999,0.845806269,0.056633245,0.139051139,0.073587003,0.00019921,-0.130590782,2.60E-05,0.061895391,0.139423077,-0.049321048,0.027939042,0.064362588,-21.67352264,2,-0.125963086,0.008254717,0.142704061,0.005290267,-0.136628076,0.003109541,0.095083887,3.246156633,-0.178871809,0.04727612,0.097002383,0.173946846,-0.252549855,0.006394958,0.146626532,0.100099782
0.098054599,0.180597809,-0.063087252,0.37470863,0.051269082,1.746083372,-0.035156277,0.220751968,0.048395866,-0.610717065,-0.103988442,0.004846485,0.108556833,0.480412607,0.062781303,0.111459144,0.101297493,0.000272145,-0.073623534,5.69E-05,0.094913504,0.077285922,0.031731409,0.013515965,0.062296758,-22.75414163,2,0.139112492,0.006395138,0.144041179,0.002519813,-0.097690146,0.0006464,0.08271257,3.240190034,-0.179428808,0.038212751,0.094559438,0.15227004,-0.276925729,0.009580706,0.115054292,0.071843251
0.139960939,0.199173744,-0.136472343,0.240332719,0.175535,0.781864999,-0.36913163,0.151763618,0.095173252,-1.193096181,-0.383227655,0.006748595,0.171938361,0.594609575,-0.335242388,0.100572636,0.137576027,7.79E-05,0.196064916,6.53E-05,0.178485502,0.10567852,0.066621602,0.02240566,0.073040148,-23.33771161,2,-0.182127306,0.004308781,0.16654891,0.00405832,0.37707064,0.000878119,0.098637766,1.481498583,-0.332324086,0.277932511,0.142894418,0.158979306,0.282987452,0.005485515,0.101741931,0.088080552
0.089743662,0.244325118,0.072229963,2.132900829,0.072229963,1.326257004,0.008466815,1.074904969,0.067578439,0.69834182,0.013939376,0.043960053,0.21535187,0.446261741,0.035910248,0.146601775,0.150823942,0.000218244,0.150043606,0.000125577,0.132994755,0.021044993,0.01213933,0.021044993,0.135827322,-35.06022488,2,0.509797309,0.014740566,0.327044201,1.35E-06,-0.014009057,8.54E-07,0.226332945,3.224095235,0.045591098,0.082271329,0.137704407,0.238879559,0.005518279,0.046848781,0.270067463,0.071661829
0,8.14E-09,1.55E-16,0,0,2.01E-16,-5.30E-17,0,0,9.16E-18,2.35E-16,0,0,0.177647712,3.61E-17,0,0,0,2.08E-16,0,0,0,2.98E-33,0,0,-50.59644256,2,2.16E-16,0,0,9.74E-11,2.95E-17,0,0,3.303676062,2.34E-16,0,0,0.000181422,4.41E-17,0,0,0
0.101300018,0.126047116,-0.055871771,0.563217951,0.038349371,5.238058076,-0.03123705,0.484542094,0.059639004,-0.237617663,-0.149279162,0.023275194,0.116660315,0.004111551,0.040742813,0.002788513,0.065096369,0.001901305,0.122352791,0.000544544,0.060483404,0.01469521,-0.023185273,0.001269956,0.043317337,-25.11245473,2,0.53637774,0.001179245,0.13554851,0.009726216,0.394798826,0.005766537,0.091554831,3.018555984,0.024303159,0.138780197,0.097367621,0.04808438,-0.123461324,0.013280794,0.296446284,0.011338897
0.085622225,0.140802008,0.166726715,0.347563915,0.102033721,1.960824132,0.095349688,0.28895293,0.052713754,0.272760785,-0.153674939,0.025844724,0.10703203,0.129885096,0.071673164,0.110791742,0.084945777,0.001697747,1.08E-14,0.00110383,0.077247612,0.002721335,0.032468256,0.00154209,0.097507375,-31.64525327,2,-5.11E-15,0.008436139,0.24429167,0.00010199,0.19547932,5.83E-05,0.156606363,2.951735518,0.186806782,0.149022238,0.126499042,0.101173116,0.199536504,0.02182759,0.165941682,0.017235123
0,6.29E-09,0,0,0,0,0,0,0,0,0,0,0,0.006030161,0,0,0,0,0,0,0,0,0,0,0,-50.59644256,2,0,0,0,1.40E-12,0,0,0,2.450430046,0,0,0,0.000181422,0,0,0,0
0.061277283,0.102408091,0.021357362,0.74458254,0.07143567,1.058264261,-0.143917301,0.188867303,0.097049556,0.111120296,-0.141312989,0.010322121,0.080924904,0.858865697,-0.045781862,0.083580832,0.075698047,0.000510318,-0.017735435,9.41E-05,0.06027501,0.130261248,-0.10355883,0.001814224,0.09258531,-20.91604512,2,-0.123763792,0.019684325,0.162653842,0.017219489,0.555067763,0.012235183,0.112901452,3.274651523,-0.353310809,0.025331248,0.088527928,0.102469492,-0.0227229,0.009915007,0.177114574,0.091935776
0.059495746,0.096285285,-0.116909239,0.432414336,0.057371519,1.33115216,0.015904906,0.173920645,0.056031125,0.30011125,-0.190358424,0.010046077,0.09977655,0.839808455,0.059753128,0.083173891,0.077662613,0.000515365,-0.488161312,9.12E-05,0.05001553,0.147859216,-0.142223637,0.016509434,0.08286229,-20.97121407,2,-0.088776245,0.023267417,0.199071019,0.024147818,0.503384087,0.015118848,0.236229838,3.285762486,-0.400137437,0.017003106,0.047800665,0.097606504,0.231064055,0.015464305,0.22893419,0.103138607
0.201412356,0.095518498,-0.295976694,1.376046484,0.245299259,0.439142735,-0.470631959,0.544072144,0.242487809,-2.307706399,-0.584344675,0.019278257,0.268305659,0.087548556,-0.233870368,0.050627834,0.140563899,0.000257669,-0.516938377,0.000256918,0.233568565,0.042271408,-0.258282889,0.003719158,0.196689054,-24.8636034,2,-0.430938437,0.016055878,0.245082747,0.003821026,0.867246696,0.003446807,0.220796838,1.190294989,0.819706911,0.170364795,0.364935625,0.076605085,-0.679225997,0.012177597,0.326558084,0.09220791
0.232667101,0.179338227,0.266022314,4.042786677,0.165387159,-0.595055662,-0.404412061,1.153707068,0.239850478,-0.631138772,-0.071914047,0.030916119,0.118205198,1.215365293,0.227286754,0.18067071,0.257839933,0.000448045,0.405139196,0.000198853,0.244118807,0.134706096,-0.402474501,0.048439768,0.345960414,-33.06649177,2,0.251786858,0.023085994,0.319051012,5.67E-06,-0.004433839,5.58E-06,0.412776976,2.755259463,-0.499072963,0.278791978,0.282581808,0.179131817,-0.629495044,0.016757382,0.620886598,0.089804064
0.017495685,0.12292907,-4.89E-17,5.782139452,0.040635457,0.91861356,8.58E-17,0.91861356,0.031033647,1.48E-17,5.13E-17,0.039852423,0.05379703,0.197366933,-5.84E-17,0.016378266,0.081611385,0.000337099,4.04E-17,0.000337099,0.03655095,0.034470247,7.20E-33,0.034470247,0.015571394,-25.77336782,2,-2.22E-17,0.024990929,0.06554039,0.000555051,1.83E-17,0.000555037,0.234022163,3.208131526,0.007122582,0.112825195,0.092508786,0.084072649,-2.73E-17,0.046410826,0.105938212,0.033064224
0.214530925,0.162751472,-0.175915978,1.027223069,0.187145001,0.634486037,-0.36657898,0.275811503,0.151041354,-0.317916193,0.315103862,0.006253847,0.318262684,1.495237116,0.430010449,0.324506682,0.216700309,0.000193332,0.231710548,9.28E-05,0.174619017,0.266055878,-0.083426578,0.065765602,0.302970233,-24.69898025,2,0.127537559,0.00811865,0.5554352,0.001725956,0.017882451,0.001087926,0.253610657,2.539457948,-0.014876885,0.179205721,0.685421546,0.20345542,-0.223600236,0.01803146,0.590392071,0.112345791
0.114286125,0.193818656,-0.033066436,1.284455035,0.065364894,0.676697211,-0.014382013,0.629082266,0.084476133,-0.900833056,0.100932663,0.017319946,0.095064112,0.610160805,0.111119505,0.315599861,0.120842669,0.000335931,0.081141548,0.000124491,0.063100732,0.099691582,0.010593456,0.043541364,0.094022114,-23.5165503,2,-0.30377336,0.019140058,0.130291435,0.003025383,-0.231232037,0.00163553,0.226161261,3.08300706,0.042153127,0.093394689,0.116585092,0.177883812,0.030070415,0.025570291,0.352291703,0.067579826
0.062926384,0.174088246,-0.044867963,0.112012598,0.02981613,-0.002507936,-0.072422809,0.106645784,0.071983826,-0.514887443,-0.151012762,0.002680768,0.079439727,1.499273478,-0.135407043,0.028586575,0.082868308,0.000162975,-0.09057991,8.44E-06,0.060642074,0.751088534,-0.347467075,0.003537736,0.063098846,-25.70090829,2,-0.453820595,0.003310958,0.061601887,0.030668767,-0.211400258,0.003399829,0.064447428,3.306652284,-0.612218283,0.008030833,0.066993259,0.615695721,-0.374202709,0.00335055,0.065138885,0.667634253
0,5.60E-09,1.12E-14,0,0,2.59E-14,1.42E-14,0,0,1.54E-14,8.19E-15,0,0,0.00360451,1.01E-14,0,0,0,8.18E-15,0,0,0,9.23E-15,0,0,-50.59644256,2,1.22E-14,0,0,9.97E-07,9.72E-15,0,0,3.321073832,9.85E-15,0,0,0.000181422,9.12E-15,0,0,0
0.062208784,0.169576082,0.045785493,0.114087078,0.049339467,0.697512624,0.035812027,0.072871355,0.037379419,-0.769118363,0.083016479,0.005152712,0.068195743,1.276170225,0.069498687,0.110943443,0.043478876,0.000185051,-0.026088245,2.92E-05,0.048494059,0.476959361,0.038619461,0.013788099,0.056247201,-27.40608172,2,0.141473326,0.011792453,0.084014687,0.004581361,0.23279975,0.001255448,0.062682295,1.238866448,0.072134319,0.343604909,0.068508699,0.42353796,0.038008329,0.007701678,0.07465457,0.292770319
0.186471891,0.125756152,-0.218688298,1.01128364,0.126110173,0.254914269,-0.062462049,0.367890127,0.079785694,-1.761058904,0.607717135,0.028733393,0.138417086,0.184602576,0.810755082,0.03079689,0.162856479,0.001144888,0.212929003,0.000782761,0.230498061,0.067670537,-0.585893696,0.000181422,0.152449174,-22.58506938,2,0.041853035,0.005805515,0.34150624,0.045769353,-0.562682895,0.045759978,0.16048378,2.813915664,-0.625157717,0.505286596,0.155243206,0.088581558,-0.335915904,0.014246323,0.22373012,0.051478592
0.073645834,0.188089234,-0.032065435,1.88902172,0.097448979,1.308937037,-0.097200159,0.38042358,0.054602215,-0.336245196,-0.074829316,0.019289755,0.094820178,0.812098881,-0.029481864,0.354524907,0.086660849,0.00019306,-0.013982197,6.21E-05,0.06900778,0.125453556,-0.083004169,0.047351234,0.065501704,-22.99495612,2,0.258499486,0.026759797,0.177134954,0.001896194,-0.111510301,0.001773076,0.113888524,3.243205288,-0.118445045,0.042837624,0.094132889,0.168205398,-0.108487252,0.0322899,0.183071222,0.093704644
0.151895444,0.179853716,-0.010072722,1.706011584,0.104072702,1.475346235,0.013544637,0.966834238,0.126358807,-0.182473164,0.010706989,0.017675861,0.186712386,0.718201764,0.061559667,0.634228583,0.139872262,0.000321982,-0.056296337,0.00027722,0.173479273,0.118922351,-0.10928398,0.113933237,0.190197699,-26.31102355,2,0.427884672,0.065720247,0.45335198,0.00167012,0.390184742,0.001396029,0.3241267,2.642729473,0.316609359,0.38724845,0.332980917,0.190615625,0.204010858,0.061007738,0.719152672,0.093205733
0.140042662,0.171287413,-0.092122745,4.667481572,0.11180853,1.307421314,-0.098632018,0.670388558,0.107923999,-0.318669375,-0.108149024,0.016117127,0.234434441,0.417151589,-0.602720074,0.234637288,0.364722603,0.000512692,-0.041280298,0.000352888,0.119102743,0.075108853,-0.488072901,0.022587083,0.182447217,-28.10942286,2,0.660413147,0.021634615,0.276832764,0.000229938,-0.394882318,0.000229637,0.313594502,2.274571641,-0.248875206,0.362447308,0.417904704,0.147114099,0.164837173,0.029842044,0.481792348,0.073339985
0.318298582,0.200431733,0.248253441,4.680727339,0.171371694,0.21538497,-0.130927524,0.81395559,0.174231506,0.136867198,0.138371958,0.038166079,0.186815035,1.805812569,0.132492275,0.31740513,0.210659571,0.000128296,0.042376009,8.21E-05,0.165422273,0.334179971,0.1675509,0.055061684,0.142944539,-34.51139172,2,0.414074586,0.050344702,0.230644583,8.59E-07,0.018501125,8.29E-07,0.14285938,2.18267194,-0.229339904,0.904647913,0.196385468,0.227919743,-0.530052387,0.027907426,0.292698345,0.211855951
0.084752245,0.187833659,0.123183378,0.148832036,0.054214538,0.688345425,0.126176259,0.097458537,0.051860725,-0.315275784,-0.218448313,0.002592349,0.058822594,1.775570688,-0.23810143,0.198128657,0.078873782,0.000107861,0.015429445,8.02E-06,0.047167893,0.370283019,0.146836553,0.054517417,0.045558296,-19.90760725,2,-0.440890243,0.023584906,0.059108617,0.037715315,-0.521967538,0.004253713,0.061690609,3.313053687,-0.269312859,0.002455707,0.06223049,0.245499038,-0.39212934,0.0099156,0.071132484,0.177158926
0.049166834,0.186048424,0.045248044,0.152677719,0.062121849,0.647406073,0.240658531,0.078469837,0.036218498,-0.322397178,-0.151307145,0.002911254,0.100080866,1.675282393,-0.326199985,0.065271371,0.051648641,0.000113939,-0.086627962,8.74E-06,0.072179725,0.35413643,0.123044036,0.015148766,0.062099124,-19.64594267,2,-0.401983184,0.00730225,0.124947582,0.047968882,-0.625834363,0.003411792,0.087551428,3.312174411,-0.31578351,0.004172885,0.111971521,0.243126808,-0.314895008,0.008091944,0.089358404,0.169992743
0.157980457,0.143854023,0.064648464,3.706972214,0.130963571,2.896961154,0.038357694,0.555055244,0.081882058,0.032230123,0.232626607,0.028629147,0.185583997,0.132768026,0.047475141,0.100344499,0.110485516,0.000788754,0.073096878,0.000383363,0.121051929,0.023222061,-0.008551992,0.013334543,0.158253257,-28.43274476,2,0.034646094,0.009524673,0.282213933,0.000237775,0.168921809,0.000229391,0.249437218,2.856805318,0.22769675,0.324547246,0.196747389,0.090787989,0.179403961,0.02843527,0.498946488,0.033245646
0.105297249,0.190687124,0.020259444,1.02171865,0.061954307,3.019860362,0.06591623,0.551061511,0.095910971,0.669786099,0.262492154,0.017050532,0.09183342,0.105222505,0.1813416,0.05125925,0.07639356,0.001029425,0.088669309,0.000487262,0.064883136,0.009796807,-0.009591553,0.002267779,0.093826392,-34.36618469,2,0.231747037,0.006077649,0.149899255,5.24E-06,0.326631539,2.82E-06,0.12652202,2.882418472,0.260776146,0.355953991,0.070493567,0.124967563,0.073372229,0.028456217,0.180823663,0.026805152
0,7.21E-09,1.39E-15,0,0,8.07E-15,5.88E-16,0,0,2.59E-15,1.43E-15,0,0,0.083475131,6.69E-17,0,0,0,2.35E-15,0,0,0,1.33E-15,0,0,-50.59644256,2,2.22E-15,0,0,3.94E-08,2.66E-18,0,0,3.321032269,1.86E-15,0,0,0.000181422,3.34E-15,0,0,0
0.126931647,0.082633379,-0.119468531,2.195201137,0.072030024,-3.209506102,0.087967954,0.766966108,0.085383305,1.466788155,0.030203227,0.011899028,0.175398802,0.574551779,0.255709231,0.292142592,0.077526206,0.000610402,-0.30699224,0.000212558,0.125464013,0.201650943,0.167961881,0.027485486,0.058792792,-35.51737065,2,-0.749391274,0.018550435,0.202800935,0.001092744,0.169540243,0.001077685,0.302661405,2.987926749,-0.096419124,0.282725914,0.184269774,0.1921149,-0.037830404,0.020717639,0.184690404,0.176660015
0.105714162,0.131567118,0.074959154,2.923294535,0.129650038,2.831715708,0.124165882,0.670757301,0.121192395,-2.180922576,0.21050267,0.02160153,0.228574864,0.019686837,0.051793624,0.007569646,0.173753827,0.001003221,-0.009479173,0.000311736,0.161693274,0.041273585,-0.226067616,0.003628447,0.079775545,-28.24112578,2,0.20067003,0.005624093,0.319093986,0.000171946,-0.213508325,0.000156435,0.27178003,2.791739414,-0.028432837,0.481606507,0.095877811,0.064262325,-0.052904562,0.010718422,0.85642836,0.029481132
0.110163279,0.120485586,-0.191847876,2.818509819,0.179803395,2.840130872,0.199749344,0.553762273,0.089313373,-2.59268048,0.197895194,0.018768652,0.155871901,0.009802435,0.302937835,0.004443502,0.208454868,0.001136084,0.209365425,0.00039699,0.197850998,0.038098694,-0.306034794,0.002539913,0.184918742,-25.32158186,2,-0.526063387,0.002948113,0.447405589,0.001823227,-0.429521638,0.00179195,0.302174335,2.577531618,-0.188986281,0.452269409,0.102549928,0.059585357,0.030257995,0.007702278,0.874612111,0.026759797
0.079156869,0.134302028,0.053047524,0.779163394,0.072072875,1.974381734,-0.082878925,0.260871912,0.05519073,-0.672435406,0.091780039,0.006548648,0.074305534,0.309928944,-0.037206694,0.077391407,0.059438753,0.0004242,-0.035467774,9.17E-05,0.05791648,0.059052975,0.041581621,0.014785922,0.051766855,-19.74726322,2,-0.401558153,0.005261248,0.092733366,0.024232293,-0.294492976,0.011268979,0.060443016,3.142823167,0.087683045,0.070422004,0.081115169,0.102417851,-0.288042267,0.005674935,0.123213794,0.047441945
0.064705918,0.146159298,0.041941909,0.862111382,0.065637185,2.058772807,-0.039400246,0.133602811,0.08267253,-0.426216094,-0.007978118,0.012472123,0.08169774,0.327758862,-0.101060316,0.094880115,0.08917124,0.000400481,-0.012261597,7.13E-05,0.088247729,0.051977504,0.047084407,0.008617562,0.067220163,-20.6354117,2,-0.28912329,0.006440493,0.111454368,0.014216204,-0.105577615,0.008022997,0.095795233,3.198604388,0.31340089,0.046452147,0.152065272,0.113574183,-0.104404479,0.013066865,0.23727132,0.049301524
0.052385159,0.134279474,0.167978991,0.540470404,0.069650037,1.723524811,-0.059375778,0.163344497,0.079599365,-0.135635245,0.076607546,0.0068786,0.07167016,0.456183753,-0.091774763,0.110427256,0.061074561,0.00033475,-0.064751622,5.89E-05,0.061491853,0.087536284,0.050598429,0.014150943,0.044861656,-19.37507491,2,-0.013153252,0.006894049,0.097317372,0.029158208,-0.08048981,0.010289337,0.074219744,3.241813874,0.088308013,0.027143529,0.068163524,0.111012647,-0.289842197,0.008837997,0.123482522,0.056921263
0.087335831,0.180111993,0.055870418,0.786031311,0.096303754,1.692342327,-0.026655449,0.074261646,0.112568858,-0.14142046,0.093005814,0.03142918,0.135618579,0.374390868,-0.002676994,0.059442741,0.080837102,0.000360024,0.037077611,6.07E-05,0.085314007,0.086992017,0.164895572,0.004989115,0.16077762,-19.12599103,2,0.227572831,0.005805515,0.110569679,0.040973254,0.026478041,0.02444952,0.162609686,3.25817868,0.376563484,0.024773265,0.224374116,0.140846991,-0.328030637,0.022931109,0.227129374,0.058372642
0.150667848,0.1502533,0.09813371,0.527632792,0.061595708,2.109126321,-0.013926456,0.181662623,0.104716901,-0.739454177,0.137902751,0.007752881,0.106982761,0.136555235,-0.076414137,0.035612935,0.141375026,0.00052597,0.023779962,0.000154064,0.110583832,0.050526125,0.117992987,0.003900581,0.104457666,-22.63934751,2,0.336909533,0.004263425,0.194079294,0.004887385,-0.063617018,0.001330529,0.092860396,3.231886741,0.070769222,0.068685793,0.179649592,0.096527821,-0.275011883,0.007199929,0.160564919,0.039141872
0.078148304,0.134913607,0.248378649,0.284434294,0.053125081,1.878242125,0.392155857,0.111735326,0.057123394,0.007396889,0.205271571,0.008182698,0.04666627,0.027854345,-0.046681711,0.009641293,0.069497337,0.000758658,0.154158681,0.000365276,0.054552291,0.006894049,0.273322975,0.002177068,0.041730713,-21.1219303,2,0.587171863,0.002449202,0.115954784,0.14220839,0.129342606,0.041533437,0.098487313,3.268135665,0.653812257,0.02976204,0.172201081,0.084053771,0.26646167,0.004568727,0.058992239,0.011701742
0.148339604,0.132071299,0,1.739341726,0.040406055,0,0.310991269,0.18127918,0.310991269,-1.79524806,0.233757396,0.041899075,0.233757396,0.263722083,0,0.165611689,0.039065548,5.18E-06,-0.206194721,5.18E-06,0.206194721,0.054880261,-0.293221918,0.039277939,0.293221918,-23.19376786,2,-0.280497715,0.019276125,0.280497715,0.008061908,0,0.008061908,0.019152953,1.78563803,-0.384979174,0.66620005,0.318360901,0.117018543,0,0.02664526,0.503016727,0.072387518
0,5.22E-09,-2.57E-17,0,0,2.41E-18,-5.30E-17,0,0,9.16E-18,4.36E-17,0,0,0.127277683,3.61E-17,0,0,0,2.12E-17,0,0,0,2.98E-33,0,0,-50.59644256,2,1.89E-17,0,0,6.02E-11,2.95E-17,0,0,3.293038052,3.87E-17,0,0,0.000181422,4.41E-17,0,0,0
